,Campaign_Name,Status,Payout,Currency,Date,Customer_city,Customer_Region,Customer_Country,Sub_Id
1664,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Seattle,Washington,US,gmg
1665,Walmart Affiliate Program,APPROVED,0.17,USD,2024-02-19,The Villages,Florida,US,gmg
1666,NordVPN,APPROVED,5.60,USD,2024-02-18,n/a,n/a,FR,gmg
1667,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Columbus,Georgia,US,gmg
1668,Walmart Affiliate Program,APPROVED,0.11,USD,2024-02-19,Anchorage,Alaska,US,gmg
1669,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Schertz,Texas,US,gmg
1670,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Denver,Colorado,US,gmg
1671,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Manito,Illinois,US,gmg
1672,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Montgomery,Texas,US,gmg
1673,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Grants Pass,Oregon,US,gmg
1674,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1675,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1676,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1677,Walmart Affiliate Program,APPROVED,1.65,USD,2024-02-19,Grants Pass,Oregon,US,gmg
1678,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1679,Walmart Affiliate Program,APPROVED,0.32,USD,2024-02-19,Eugene,Oregon,US,gmg
1680,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1681,Walmart Affiliate Program,APPROVED,0.76,USD,2024-02-19,Lawrence,Kansas,US,gmg
1682,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1683,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1684,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1685,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1686,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1687,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1688,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1689,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1690,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1691,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1692,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Gainesville,Florida,US,gmg
1693,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Port Huron,Michigan,US,gmg
1694,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Cheyenne,Wyoming,US,gmg
1695,DHgate,APPROVED,2.28,USD,2024-02-20,Lansing,Michigan,US,gmg
1696,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Peoria,Arizona,US,gmg
1697,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Troy,Missouri,US,gmg
1698,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Woodland,California,US,gmg
1699,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Morgantown,West Virginia,US,gmg
1700,Wish,APPROVED,0.10,USD,2024-02-19,n/a,Quebec,CA,gmg
1701,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-19,Succasunna,New Jersey,US,gmg
1702,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-19,Everett,Washington,US,gmg
1703,Walmart Affiliate Program,APPROVED,0.19,USD,2024-02-19,Baltimore,Maryland,US,gmg
1704,NordVPN,APPROVED,32.54,USD,2024-02-19,Seattle,Washington,US,gmg
1705,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-20,Baton Rouge,Louisiana,US,gmg
1706,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Tempe,Arizona,US,gmg
1707,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-20,Warren,Michigan,US,gmg
1708,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Clinton,Iowa,US,gmg
1709,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Columbus,Georgia,US,gmg
1710,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Oxnard,California,US,gmg
1711,Walmart Affiliate Program,APPROVED,0.04,USD,2024-02-20,Bellevue,Ohio,US,gmg
1712,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Williamsburg,Virginia,US,gmg
1713,Walmart Affiliate Program,APPROVED,0.69,USD,2024-02-20,Florence,Arizona,US,gmg
1714,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Brandon,Florida,US,gmg
1715,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Herndon,Virginia,US,gmg
1716,DigitalOcean,APPROVED,0.00,USD,2024-02-21,Ashburn,Virginia,US,
1717,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Lancaster,California,US,gmg
1718,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Douglasville,Georgia,US,gmg
1719,DigitalOcean,APPROVED,0.00,USD,2024-02-22,Ashburn,Virginia,US,
1720,NordVPN,APPROVED,32.54,USD,2024-02-20,Irvine,California,US,gmg
1721,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Murrells Inlet,South Carolina,US,gmg
1722,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Ottawa,Illinois,US,gmg
1723,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-20,Medford,Oregon,US,gmg
1724,Walmart Affiliate Program,APPROVED,4.18,USD,2024-02-20,Douglasville,Georgia,US,gmg
1725,Walmart Affiliate Program,APPROVED,2.68,USD,2024-02-20,Columbus,Mississippi,US,gmg
1726,Walmart Affiliate Program,APPROVED,0.36,USD,2024-02-20,Shreveport,Louisiana,US,gmg
1727,Walmart Affiliate Program,APPROVED,0.11,USD,2024-02-20,Fresno,California,US,gmg
1728,Walmart Affiliate Program,APPROVED,4.98,USD,2024-02-20,Minneapolis,Minnesota,US,gmg
1729,Walmart Affiliate Program,APPROVED,0.28,USD,2024-02-20,Ballwin,Missouri,US,gmg
1730,Walmart Affiliate Program,APPROVED,0.25,USD,2024-02-20,Falls Church,Virginia,US,gmg
1731,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Gainesville,Florida,US,gmg
1732,Walmart Affiliate Program,APPROVED,94.16,USD,2024-02-20,Reno,Nevada,US,gmg
1733,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Gainesville,Florida,US,gmg
1734,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Gainesville,Florida,US,gmg
1735,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Gainesville,Florida,US,gmg
1736,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-20,Gainesville,Florida,US,gmg
1737,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Portland,Oregon,US,gmg
1738,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Uniontown,Pennsylvania,US,gmg
1739,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-22,Hampton,Virginia,US,gmg
1740,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-22,Hammond,Louisiana,US,gmg
1741,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Clarksville,Tennessee,US,gmg
1742,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Wilson,North Carolina,US,gmg
1743,Walmart Affiliate Program,APPROVED,0.13,USD,2024-02-22,Louisville,Colorado,US,gmg
1744,Walmart Affiliate Program,APPROVED,0.21,USD,2024-02-22,Managua,Managua Department,NI,gmg
1745,NordVPN,APPROVED,5.60,USD,2024-02-20,Ostrava,Moravskoslezsky kraj,CZ,gmg
1746,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,West Jordan,Utah,US,gmg
1747,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,West Jordan,Utah,US,gmg
1748,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Wilmington,North Carolina,US,gmg
1749,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Greenville,Texas,US,gmg
1750,Walmart Affiliate Program,APPROVED,0.47,USD,2024-02-22,Winsted,Minnesota,US,gmg
1751,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-22,Madison,Georgia,US,gmg
1752,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-22,Jeannette,Pennsylvania,US,gmg
1753,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Chula Vista,California,US,gmg
1754,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-22,Buckeye,Arizona,US,gmg
1755,Walmart Affiliate Program,APPROVED,0.29,USD,2024-02-22,Hoover,Alabama,US,gmg
1756,Walmart Affiliate Program,APPROVED,0.03,USD,2024-02-22,Calhoun,Georgia,US,gmg
1757,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Edwardsville,Illinois,US,gmg
1758,DigitalOcean,APPROVED,0.00,USD,2024-02-23,Ashburn,Virginia,US,
1759,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,El Paso,Texas,US,gmg
1760,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-22,Uniontown,Pennsylvania,US,gmg
1761,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Uniontown,Pennsylvania,US,gmg
1762,DigitalOcean,APPROVED,0.00,USD,2024-02-22,Ashburn,Virginia,US,
1763,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Columbus,Georgia,US,gmg
1764,DHgate,APPROVED,0.96,USD,2024-02-22,Burnaby,British Columbia,CA,gmg
1765,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Bakersfield,California,US,gmg
1766,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,San Francisco,California,US,gmg
1767,InVideo,APPROVED,0.00,USD,2024-02-21,Dhaka,Dhaka Division,BD,gmg
1768,Walmart Affiliate Program,APPROVED,0.66,USD,2024-02-22,Springfield,Missouri,US,gmg
1769,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Portland,Oregon,US,gmg
1770,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Starr,South Carolina,US,gmg
1771,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Warren,Michigan,US,gmg
1772,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Youngstown,Ohio,US,gmg
1773,Walmart Affiliate Program,APPROVED,0.64,USD,2024-02-22,Atlanta,Georgia,US,gmg
1774,Walmart Affiliate Program,APPROVED,0.23,USD,2024-02-22,Toronto,Ontario,CA,gmg
1775,CASETiFY,APPROVED,2.03,USD,2024-02-21,n/a,Western Australia,AU,gmg
1776,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Lubbock,Texas,US,gmg
1777,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Somerset,New Jersey,US,gmg
1778,Walmart Affiliate Program,APPROVED,0.37,USD,2024-02-22,Garden Grove,California,US,gmg
1779,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Boston,Massachusetts,US,gmg
1780,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Columbus,Mississippi,US,gmg
1781,OnePlus US & Canada,APPROVED,0.00,USD,2024-02-21,Ottawa,Ontario,CA,gmg
1782,InVideo,APPROVED,0.00,USD,2024-02-21,Aalborg,North Denmark,DK,gmg
1783,DigitalOcean,APPROVED,0.00,USD,2024-02-24,Ashburn,Virginia,US,
1784,Walmart Affiliate Program,APPROVED,0.04,USD,2024-02-22,Jeannette,Pennsylvania,US,gmg
1785,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Denver,Colorado,US,gmg
1786,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Denton,Texas,US,gmg
1787,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Fort Wayne,Indiana,US,gmg
1788,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Pompano Beach,Florida,US,gmg
1789,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Pompano Beach,Florida,US,gmg
1790,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Kansas City,Kansas,US,gmg
1791,NordVPN,APPROVED,38.30,USD,2024-02-22,Santa Clara,California,US,gmg
1792,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Deltona,Florida,US,gmg
1793,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-22,Uniontown,Pennsylvania,US,gmg
1794,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1795,Walmart Affiliate Program,APPROVED,0.05,USD,2024-02-23,Gainesville,Florida,US,gmg
1796,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1797,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1798,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1799,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1800,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Los Angeles,California,US,gmg
1801,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1802,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1803,Walmart Affiliate Program,APPROVED,0.23,USD,2024-02-23,Morgantown,West Virginia,US,gmg
1804,InVideo,APPROVED,0.00,USD,2024-02-22,Columbia,South Carolina,US,gmg
1805,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Fort Wayne,Indiana,US,gmg
1806,NordVPN,APPROVED,29.54,USD,2024-02-22,Kaohsiung City,Kaohsiung,TW,gmg
1807,Walmart Affiliate Program,APPROVED,0.70,USD,2024-02-23,Boynton Beach,Florida,US,gmg
1808,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Madison,Georgia,US,gmg
1809,Walmart Affiliate Program,APPROVED,0.29,USD,2024-02-23,Akron,Ohio,US,gmg
1810,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Southern Pines,North Carolina,US,gmg
1811,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Hartford,Connecticut,US,gmg
1812,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Trenton,New Jersey,US,gmg
1813,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Eagle Mountain,Utah,US,gmg
1814,NordVPN,APPROVED,35.21,USD,2024-02-22,Brussels,Brussels Capital,BE,gmg
1815,Walmart Affiliate Program,APPROVED,0.63,USD,2024-02-23,n/a,Idaho,US,gmg
1816,Walmart Affiliate Program,APPROVED,1.04,USD,2024-02-23,Stroudsburg,Pennsylvania,US,gmg
1817,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Columbus,Georgia,US,gmg
1818,NordVPN,REVERSED,0.00,USD,2024-02-22,Sydney,New South Wales,AU,gmg
1819,Walmart Affiliate Program,APPROVED,0.54,USD,2024-02-23,Odessa,Missouri,US,gmg
1820,NordVPN,APPROVED,5.20,USD,2024-02-22,Toronto,Ontario,CA,gmg
1821,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-23,Cheyenne,Wyoming,US,gmg
1822,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-23,Columbus,Georgia,US,gmg
1823,Walmart Affiliate Program,APPROVED,0.48,USD,2024-02-23,Tucson,Arizona,US,gmg
1824,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,n/a,n/a,US,gmg
1825,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-23,Albany,New York,US,gmg
1826,Walmart Affiliate Program,APPROVED,0.38,USD,2024-02-23,Louisville,Colorado,US,gmg
1827,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Lakeside,California,US,gmg
1828,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-23,Chicago,Illinois,US,gmg
1829,DigitalOcean,APPROVED,0.00,USD,2024-02-25,Ashburn,Virginia,US,
1830,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1831,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1832,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1833,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1834,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1835,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1836,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1837,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1838,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1839,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-23,Gainesville,Florida,US,gmg
1840,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Bella Vista,Arkansas,US,gmg
1841,Walmart Affiliate Program,APPROVED,0.10,USD,2024-02-24,Port Huron,Michigan,US,gmg
1842,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Pensacola,Florida,US,gmg
1843,Walmart Affiliate Program,APPROVED,3.19,USD,2024-02-24,Columbus,Georgia,US,gmg
1844,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Greenville,South Carolina,US,gmg
1845,Walmart Affiliate Program,APPROVED,0.16,USD,2024-02-24,Columbus,Georgia,US,gmg
1846,Walmart Affiliate Program,APPROVED,0.31,USD,2024-02-24,Perris,California,US,gmg
1847,Walmart Affiliate Program,APPROVED,3.79,USD,2024-02-24,Queens,New York,US,gmg
1848,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Columbus,Georgia,US,gmg
1849,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Lewiston,Maine,US,gmg
1850,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Buffalo,New York,US,gmg
1851,Walmart Affiliate Program,APPROVED,0.02,USD,2024-02-24,San Angelo,Texas,US,gmg
1852,Walmart Affiliate Program,APPROVED,0.17,USD,2024-02-24,Bella Vista,Arkansas,US,gmg
1853,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Lafayette,Colorado,US,gmg
1854,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Northfield,Ohio,US,gmg
1855,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-24,Brentwood,New York,US,gmg
1856,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Kenner,Louisiana,US,gmg
1857,Walmart Affiliate Program,APPROVED,0.78,USD,2024-02-24,The Colony,Texas,US,gmg
1858,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Tempe,Arizona,US,gmg
1859,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Olympia,Washington,US,gmg
1860,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-24,Laurelton,New Jersey,US,gmg
1861,Walmart Affiliate Program,APPROVED,0.68,USD,2024-02-24,Tucson,Arizona,US,gmg
1862,Walmart Affiliate Program,APPROVED,1.30,USD,2024-02-24,Chesapeake,Virginia,US,gmg
1863,Walmart Affiliate Program,APPROVED,1.07,USD,2024-02-24,Lincoln,Nebraska,US,gmg
1864,Walmart Affiliate Program,APPROVED,0.08,USD,2024-02-24,Odessa,Missouri,US,gmg
1865,Walmart Affiliate Program,APPROVED,0.25,USD,2024-02-25,Orlando,Florida,US,gmg
1866,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-25,Macon,Georgia,US,gmg
1867,Walmart Affiliate Program,APPROVED,0.26,USD,2024-02-25,Morgantown,West Virginia,US,gmg
1868,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Selma,North Carolina,US,gmg
1869,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Uniontown,Pennsylvania,US,gmg
1870,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-25,Avon Lake,Ohio,US,gmg
1871,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Le Mars,Iowa,US,gmg
1872,Walmart Affiliate Program,APPROVED,0.14,USD,2024-02-25,Succasunna,New Jersey,US,gmg
1873,Walmart Affiliate Program,APPROVED,4.20,USD,2024-02-25,Williston,North Dakota,US,gmg
1874,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Eden Prairie,Minnesota,US,gmg
1875,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-25,Lake Worth,Florida,US,gmg
1876,Walmart Affiliate Program,APPROVED,0.32,USD,2024-02-25,Avon Lake,Ohio,US,gmg
1877,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Northfield,Ohio,US,gmg
1878,Walmart Affiliate Program,APPROVED,0.52,USD,2024-02-25,El Paso,Texas,US,gmg
1879,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Searcy,Arkansas,US,gmg
1880,Walmart Affiliate Program,APPROVED,0.25,USD,2024-02-25,McDonough,Georgia,US,gmg
1881,Skillshare,APPROVED,27.72,USD,2024-02-24,Altadena,California,US,
1882,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Selma,North Carolina,US,gmg
1883,Walmart Affiliate Program,APPROVED,0.18,USD,2024-02-25,n/a,n/a,US,gmg
1884,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,Wilmington,North Carolina,US,gmg
1885,DigitalOcean,APPROVED,0.00,USD,2024-02-27,Ashburn,Virginia,US,
1886,Walmart Affiliate Program,APPROVED,0.10,USD,2024-02-25,Hartford,Connecticut,US,gmg
1887,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,State College,Pennsylvania,US,gmg
1888,NordVPN,APPROVED,5.20,USD,2024-02-25,Seattle,Washington,US,gmg
1889,Walmart Affiliate Program,APPROVED,0.10,USD,2024-02-25,Chesterfield,Missouri,US,gmg
1890,Walmart Affiliate Program,APPROVED,0.09,USD,2024-02-25,Bossier City,Louisiana,US,gmg
1891,Walmart Affiliate Program,APPROVED,0.07,USD,2024-02-25,Baton Rouge,Louisiana,US,gmg
1892,Walmart Affiliate Program,APPROVED,6.90,USD,2024-02-25,Warren,Michigan,US,gmg
1893,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-25,State College,Pennsylvania,US,gmg
1894,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,New Brunswick,New Jersey,US,gmg
1895,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Warren,Michigan,US,gmg
1896,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Richardson,Texas,US,gmg
1897,NordVPN,REVERSED,0.00,USD,2024-02-25,Brakel,North Rhine-Westphalia,DE,gmg
1898,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Portland,Oregon,US,gmg
1899,Walmart Affiliate Program,APPROVED,0.37,USD,2024-02-26,Brooklyn,New York,US,gmg
1900,Skillshare,REVERSED,0.00,USD,2024-02-25,Kirkel,Saarland,DE,gmg
1901,Walmart Affiliate Program,APPROVED,0.21,USD,2024-02-26,Orlando,Florida,US,gmg
1902,DHgate,REVERSED,0.00,USD,2024-02-27,Valencia,Valencia,ES,gmg
1903,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,n/a,n/a,NL,gmg
1904,Walmart Affiliate Program,APPROVED,0.20,USD,2024-02-26,Brooklyn,New York,US,gmg
1905,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Clemson,South Carolina,US,gmg
1906,Walmart Affiliate Program,APPROVED,0.29,USD,2024-02-26,Hutchinson,Minnesota,US,gmg
1907,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-26,Troy,Missouri,US,gmg
1908,Walmart Affiliate Program,APPROVED,1.96,USD,2024-02-26,Nashville,Tennessee,US,gmg
1909,Walmart Affiliate Program,APPROVED,0.25,USD,2024-02-26,Murrells Inlet,South Carolina,US,gmg
1910,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Plainview,New York,US,gmg
1911,Bubble,APPROVED,11.20,USD,2024-03-13,DeRidder,Louisiana,US,gmg
1912,Walmart Affiliate Program,APPROVED,0.63,USD,2024-02-26,Tujunga,California,US,gmg
1913,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Valdosta,Georgia,US,gmg
1914,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Tempe,Arizona,US,gmg
1915,NordVPN,APPROVED,5.62,USD,2024-02-26,Amiens,Hauts-de-France,FR,gmg
1916,Walmart Affiliate Program,APPROVED,0.06,USD,2024-02-26,State College,Pennsylvania,US,gmg
1917,Walmart Affiliate Program,REVERSED,0.00,USD,2024-02-26,Gainesville,Florida,US,gmg
1918,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-26,Frisco,Texas,US,gmg
1919,Walmart Affiliate Program,APPROVED,0.23,USD,2024-02-26,State College,Pennsylvania,US,gmg
1920,NordVPN,REVERSED,0.00,USD,2024-02-26,Pasadena,California,US,gmg
1921,NordVPN,APPROVED,5.20,USD,2024-02-26,San Antonio,Texas,US,gmg
1922,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-27,Las Vegas,Nevada,US,gmg
1923,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-27,Summerville,South Carolina,US,gmg
1924,Walmart Affiliate Program,APPROVED,0.46,USD,2024-02-27,Medford,Massachusetts,US,gmg
1925,CASETiFY,APPROVED,7.28,USD,2024-02-26,Nice,Provence-Alpes-Côte d'Azur,FR,gmg
1926,Walmart Affiliate Program,APPROVED,0.07,USD,2024-02-27,Boynton Beach,Florida,US,gmg
1927,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-27,Visalia,California,US,gmg
1928,Namecheap,APPROVED,1.23,USD,2024-02-26,Taipei,Taipei City,TW,gmg
1929,Walmart Affiliate Program,APPROVED,0.15,USD,2024-02-27,New Orleans,Louisiana,US,gmg
1930,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-27,Schertz,Texas,US,gmg
1931,DigitalOcean,APPROVED,0.00,USD,2024-02-29,Ashburn,Virginia,US,
1932,Walmart Affiliate Program,APPROVED,0.12,USD,2024-02-27,Perris,California,US,gmg
1933,NordVPN,APPROVED,32.54,USD,2024-02-26,Dallas,Texas,US,gmg
1934,Walmart Affiliate Program,APPROVED,0.00,USD,2024-02-27,Copperas Cove,Texas,US,gmg
1935,Walmart Affiliate Program,APPROVED,0.17,USD,2024-02-27,The Villages,Florida,US,gmg
1936,Walmart Affiliate Program,APPROVED,1.89,USD,2024-02-27,Newtown,Pennsylvania,US,gmg
1937,Walmart Affiliate Program,APPROVED,0.13,USD,2024-02-27,Trenton,New Jersey,US,gmg
